2021-12-01,1108,,1
2021-12-01,1108,,1
2021-12-01,1108,,3
2021-12-01,1109,,1
2021-12-01,1109,,1
2021-12-01,1109,,5
2021-12-01,1109,,1
2021-12-01,1109,,1
2021-12-01,1109,,1
2021-12-01,1109,,1
2021-12-01,1109,,1
2021-12-01,1109,,1
2021-12-01,1109,,4
2021-12-01,1109,,1
2021-12-01,1111,,2
2021-12-01,1111,,1
2021-12-01,1111,,1
2021-12-01,1111,,2
2021-12-01,1111,,1
2021-12-01,1111,,1
2021-12-01,1111,,1
2021-12-01,1111,,3
2021-12-01,1111,,4
2021-12-01,1111,,3
2021-12-01,1111,,2
2021-12-01,1111,,1
2021-12-01,1111,,2
2021-12-01,1111,,2
2021-12-01,1111,,2
2021-12-01,1111,,2
2021-12-01,1111,,1
2021-12-01,1111,,1
2021-12-01,1111,,2
2021-12-01,1111,,1
2021-12-01,1111,,5
2021-12-01,1111,,2
2021-12-01,1111,,1
2021-12-01,1111,,3
2021-12-01,1111,,2
2021-12-01,1111,,3
2021-12-01,1112,,1
2021-12-01,1112,,1
2021-12-01,1112,,1
2021-12-01,1112,,1
2021-12-01,1112,,2
2021-12-01,1112,,10
2021-12-01,1112,,7
2021-12-01,1112,,5
2021-12-01,1112,,3
2021-12-01,1112,,2
2021-12-01,1112,,5
2021-12-01,1112,,1
2021-12-01,1112,,1
2021-12-01,1112,,15
2021-12-01,1112,,5
2021-12-01,1112,,2
2021-12-01,1112,,5
2021-12-01,1112,,1
2021-12-01,1112,,12
2021-12-01,1112,,2
2021-12-01,1112,,2
2021-12-01,1112,,1
2021-12-01,1112,,2
2021-12-01,1113,,1
2021-12-01,1113,,1
2021-12-01,1113,,1
2021-12-01,1113,,1
2021-12-01,1113,,5
2021-12-01,1113,,2
2021-12-01,1113,,3
2021-12-01,1113,,1
2021-12-01,1113,,1
2021-12-01,1113,,2
2021-12-01,1113,,1
2021-12-01,1113,,1
2021-12-01,1113,,2
2021-12-01,1113,,5
2021-12-01,1113,,8
2021-12-01,1113,,1
2021-12-01,1113,,1
2021-12-01,1113,,1
2021-12-01,1113,,3
2021-12-01,1117,,1
2021-12-01,1117,,1
2021-12-01,1117,,1
2021-12-01,1117,,2
2021-12-01,1117,,1
2021-12-01,1117,,1
2021-12-01,1117,,1
2021-12-01,1117,,1
2021-12-01,1117,,2
2021-12-01,1117,,13
2021-12-01,1117,,9
2021-12-01,1117,,3
2021-12-01,1117,,1
2021-12-01,1117,,2
2021-12-01,1117,,1
2021-12-01,1117,,7
2021-12-01,1117,,3
2021-12-01,1117,,2
2021-12-01,1117,,1
2021-12-01,1117,,2
2021-12-01,1117,,3
2021-12-01,1117,,4
2021-12-01,1117,,2
2021-12-01,1117,,5
2021-12-01,1117,,1
2021-12-01,1117,,8
2021-12-01,1118,,1
2021-12-01,1118,,1
2021-12-01,1118,,9
2021-12-01,1118,,3
2021-12-01,1118,,3
2021-12-01,1118,,1
2021-12-01,1118,,2
2021-12-01,1118,,1
2021-12-01,1118,,2
2021-12-01,1118,,4
2021-12-01,1118,,4
2021-12-01,1118,,1
2021-12-01,1118,,4
2021-12-01,1118,,1
2021-12-01,1118,,6
2021-12-01,1118,,8
2021-12-01,1118,,5
2021-12-01,1118,,3
2021-12-01,1118,,3
2021-12-01,1119,,1
2021-12-01,1119,,1
2021-12-01,1119,,2
2021-12-01,1119,,1
2021-12-01,1119,,3
2021-12-01,1119,,4
2021-12-01,1119,,5
2021-12-01,1119,,5
2021-12-01,1119,,1
2021-12-01,1119,,1
2021-12-01,1119,,1
2021-12-01,1119,,1
2021-12-01,1119,,2
2021-12-01,1119,,5
2021-12-01,1119,,1
2021-12-01,1119,,2
2021-12-01,1119,,5
2021-12-01,1119,,3
2021-12-01,1119,,2
2021-12-01,1119,,2
2021-12-01,1120,,1
2021-12-01,1120,,1
2021-12-01,1120,,4
2021-12-01,1120,,6
2021-12-01,1120,,2
2021-12-01,1120,,1
2021-12-01,1120,,2
2021-12-01,1120,,2
2021-12-01,1120,,1
2021-12-01,1120,,1
2021-12-01,1120,,2
2021-12-01,1120,,1
2021-12-01,1120,,6
2021-12-01,1120,,3
2021-12-01,1120,,2
2021-12-01,1120,,2
2021-12-01,1120,,2
2021-12-01,1121,,1
2021-12-01,1121,,1
2021-12-01,1121,,2
2021-12-01,1121,,2
2021-12-01,1121,,1
2021-12-01,1121,,3
2021-12-01,1121,,1
2021-12-01,1121,,1
2021-12-01,1121,,1
2021-12-01,1121,,4
2021-12-01,1121,,3
2021-12-01,1121,,1
2021-12-01,1121,,2
2021-12-01,1121,,3
2021-12-01,1121,,1
2021-12-01,1121,,2
2021-12-01,1121,,2
2021-12-01,1122,,1
2021-12-01,1122,,1
2021-12-01,1122,,1
2021-12-01,1122,,1
2021-12-01,1122,,3
2021-12-01,1122,,2
2021-12-01,1122,,1
2021-12-01,1122,,2
2021-12-01,1122,,1
2021-12-01,1122,,1
2021-12-01,1122,,1
2021-12-01,1122,,1
2021-12-01,1122,,1
2021-12-01,1122,,2
2021-12-01,1124,,1
2021-12-01,1124,,1
2021-12-01,1124,,1
2021-12-01,1124,,1
2021-12-01,1124,,1
2021-12-01,1124,,1
2021-12-01,1124,,1
2021-12-01,1124,,14
2021-12-01,1124,,5
2021-12-01,1124,,7
2021-12-01,1124,,1
2021-12-01,1124,,1
2021-12-01,1124,,1
2021-12-01,1124,,2
2021-12-01,1124,,3
2021-12-01,1124,,1
2021-12-01,1124,,2
2021-12-01,1124,,3
2021-12-01,1124,,7
2021-12-01,1124,,5
2021-12-01,1124,,3
2021-12-01,1124,,1
2021-12-01,1124,,4
2021-12-01,1124,,3
2021-12-01,1124,,14
2021-12-01,1124,,5
2021-12-01,1124,,6
2021-12-01,1124,,2
2021-12-01,1124,,1
2021-12-01,1124,,4
2021-12-01,1125,,2
2021-12-01,1125,,1
2021-12-01,1125,,2
2021-12-01,1125,,1
2021-12-01,1125,,1
2021-12-01,1125,,4
2021-12-01,1125,,11
2021-12-01,1125,,1
2021-12-01,1125,,2
2021-12-01,1125,,5
2021-12-01,1125,,2
2021-12-01,1125,,1
2021-12-01,1125,,2
2021-12-01,1125,,1
2021-12-01,1125,,3
2021-12-01,1125,,10
2021-12-01,1125,,5
2021-12-01,1125,,2
2021-12-01,1125,,4
2021-12-01,1125,,3
2021-12-01,1125,,4
2021-12-01,1125,,9
2021-12-01,1125,,3
2021-12-01,1125,,2
2021-12-01,1125,,4
2021-12-01,1125,,2
2021-12-01,1125,,4
2021-12-01,1126,,1
2021-12-01,1126,,1
2021-12-01,1126,,2
2021-12-01,1126,,1
2021-12-01,1126,,1
2021-12-01,1126,,9
2021-12-01,1126,,2
2021-12-01,1126,,1
2021-12-01,1126,,2
2021-12-01,1126,,2
2021-12-01,1126,,2
2021-12-01,1126,,1
2021-12-01,1126,,1
2021-12-01,1126,,8
2021-12-01,1126,,1
2021-12-01,1126,,2
2021-12-01,1126,,4
2021-12-01,1126,,4
2021-12-01,1127,,2
2021-12-01,1127,,1
2021-12-01,1127,,1
2021-12-01,1127,,1
2021-12-01,1127,,2
2021-12-01,1127,,6
2021-12-01,1127,,1
2021-12-01,1127,,1
2021-12-01,1127,,1
2021-12-01,1127,,1
2021-12-01,1127,,1
2021-12-01,1127,,2
2021-12-01,1127,,3
2021-12-01,1127,,2
2021-12-01,1127,,1
2021-12-01,1127,,1
2021-12-01,1127,,3
2021-12-01,1127,,1
2021-12-01,1127,,2
2021-12-01,1127,,1
2021-12-01,1127,,2
2021-12-01,1128,,1
2021-12-01,1128,,1
2021-12-01,1128,,1
2021-12-01,1128,,4
2021-12-01,1128,,1
2021-12-01,1128,,2
2021-12-01,1128,,3
2021-12-01,1128,,1
2021-12-01,1128,,1
2021-12-01,1128,,1
2021-12-01,1128,,2
2021-12-01,1128,,2
2021-12-01,1128,,1
2021-12-01,1128,,2
2021-12-01,1128,,3
2021-12-01,1128,,4
2021-12-01,1128,,1
2021-12-01,1128,,1
2021-12-01,1128,,3
2021-12-01,1129,,1
2021-12-01,1129,,6
2021-12-01,1129,,2
2021-12-01,1129,,2
2021-12-01,1129,,1
2021-12-01,1129,,1
2021-12-01,1129,,2
2021-12-01,1129,,2
2021-12-01,1129,,1
2021-12-01,1129,,1
2021-12-01,1129,,3
2021-12-01,1129,,2
2021-12-01,1129,,2
2021-12-01,1129,,2
2021-12-01,1129,,1
2021-12-01,1129,,4
2021-12-01,1129,,2
2021-12-01,1129,,1
2021-12-01,1129,,1
2021-12-01,1129,,1
2021-12-01,1129,,1
2021-12-01,1130,,2
2021-12-01,1130,,7
2021-12-01,1130,,3
2021-12-01,1130,,1
2021-12-01,1130,,1
2021-12-01,1130,,1
2021-12-01,1130,,1
2021-12-01,1130,,2
2021-12-01,1130,,1
2021-12-01,1130,,2
2021-12-01,1132,,2
2021-12-01,1132,,1
2021-12-01,1132,,1
2021-12-01,1132,,1
2021-12-01,1132,,3
2021-12-01,1132,,8
2021-12-01,1132,,7
2021-12-01,1132,,1
2021-12-01,1132,,1
2021-12-01,1132,,1
2021-12-01,1132,,1
2021-12-01,1132,,2
2021-12-01,1132,,6
2021-12-01,1132,,1
2021-12-01,1132,,1
2021-12-01,1132,,4
2021-12-01,1132,,2
2021-12-01,1132,,8
2021-12-01,1132,,1
2021-12-01,1132,,1
2021-12-01,1132,,1
2021-12-01,1132,,4
2021-12-01,1135,,2
2021-12-01,1135,,1
2021-12-01,1135,,3
2021-12-01,1135,,9
2021-12-01,1135,,2
2021-12-01,1135,,2
2021-12-01,1135,,1
2021-12-01,1135,,2
2021-12-01,1135,,1
2021-12-01,1135,,2
2021-12-01,1135,,3
2021-12-01,1135,,2
2021-12-01,1135,,1
2021-12-01,1135,,7
2021-12-01,1135,,4
2021-12-01,1135,,4
2021-12-01,1135,,3
2021-12-01,1136,,1
2021-12-01,1136,,1
2021-12-01,1136,,1
2021-12-01,1136,,2
2021-12-01,1136,,1
2021-12-01,1136,,1
2021-12-01,1136,,1
2021-12-01,1136,,1
2021-12-01,1136,,2
2021-12-01,1136,,1
2021-12-01,1136,,1
2021-12-01,1136,,3
2021-12-01,1136,,1
2021-12-01,1136,,1
2021-12-01,1136,,1
2021-12-01,1137,,1
2021-12-01,1137,,1
2021-12-01,1137,,1
2021-12-01,1137,,1
2021-12-01,1137,,1
2021-12-01,1137,,1
2021-12-01,1137,,1
2021-12-01,1137,,1
2021-12-01,1137,,1
2021-12-01,1137,,1
2021-12-01,1137,,1
2021-12-01,1137,,2
2021-12-01,1139,,1
2021-12-01,1139,,3
2021-12-01,1139,,3
2021-12-01,1139,,4
2021-12-01,1139,,1
2021-12-01,1139,,1
2021-12-01,1139,,1
2021-12-01,1139,,1
2021-12-01,1139,,1
2021-12-01,1139,,3
2021-12-01,1139,,1
2021-12-01,1139,,1
2021-12-01,1139,,2
2021-12-01,1139,,1
2021-12-01,1139,,1
2021-12-01,1140,,1
2021-12-01,1140,,1
2021-12-01,1140,,3
2021-12-01,1140,,14
2021-12-01,1140,,5
2021-12-01,1140,,1
2021-12-01,1140,,1
2021-12-01,1140,,1
2021-12-01,1140,,1
2021-12-01,1140,,1
2021-12-01,1140,,1
2021-12-01,1140,,1
2021-12-01,1140,,8
2021-12-01,1140,,1
2021-12-01,1140,,1
2021-12-01,1140,,5
2021-12-01,1141,,1
2021-12-01,1141,,1
2021-12-01,1141,,1
2021-12-01,1141,,1
2021-12-01,1141,,3
2021-12-01,1141,,1
2021-12-01,1141,,2
2021-12-01,1141,,1
2021-12-01,1141,,4
2021-12-01,1141,,2
2021-12-01,1141,,2
2021-12-01,1141,,1
2021-12-01,1141,,1
2021-12-01,1141,,1
2021-12-01,1141,,1
2021-12-01,1141,,4
2021-12-01,1141,,3
2021-12-01,1141,,3
2021-12-01,1141,,1
2021-12-01,1145,,1
2021-12-01,1145,,1
2021-12-01,1145,,1
2021-12-01,1145,,1
2021-12-01,1145,,1
2021-12-01,1145,,2
2021-12-01,1145,,1
2021-12-01,1145,,1
2021-12-01,1145,,3
2021-12-01,1145,,1
2021-12-01,1145,,1
2021-12-01,1145,,2
2021-12-01,1145,,1
2021-12-01,1145,,1
2021-12-01,1148,,2
2021-12-01,1148,,1
2021-12-01,1148,,1
2021-12-01,1148,,1
2021-12-01,1148,,1
2021-12-01,1148,,1
2021-12-01,1148,,1
2021-12-01,1148,,6
2021-12-01,1148,,1
2021-12-01,1148,,1
2021-12-01,1148,,1
2021-12-01,1148,,1
2021-12-01,1148,,2
2021-12-01,1148,,1
2021-12-01,1148,,4
2021-12-01,1148,,2
2021-12-01,1148,,1
2021-12-01,1148,,2
2021-12-01,1148,,4
2021-12-01,1150,,1
2021-12-01,1150,,1
2021-12-01,1150,,2
2021-12-01,1150,,1
2021-12-01,1150,,1
2021-12-01,1150,,1
2021-12-01,1150,,2
2021-12-01,1150,,5
2021-12-01,1150,,1
2021-12-01,1150,,2
2021-12-01,1150,,1
2021-12-01,1150,,2
2021-12-01,1150,,1
2021-12-01,1150,,1
2021-12-01,1150,,3
2021-12-01,1150,,3
2021-12-01,1150,,2
2021-12-01,1150,,1
2021-12-01,1150,,1
2021-12-01,1150,,1
2021-12-01,1150,,3
2021-12-01,1150,,2
2021-12-01,1150,,2
2021-12-01,1150,,1
2021-12-01,1150,,5
2021-12-01,1151,,1
2021-12-01,1151,,1
2021-12-01,1151,,1
2021-12-01,1151,,9
2021-12-01,1151,,7
2021-12-01,1151,,8
2021-12-01,1151,,1
2021-12-01,1151,,1
2021-12-01,1151,,1
2021-12-01,1151,,1
2021-12-01,1151,,2
2021-12-01,1151,,3
2021-12-01,1151,,3
2021-12-01,1151,,3
2021-12-01,1151,,2
2021-12-01,1151,,1
2021-12-01,1151,,5
2021-12-01,1151,,3
2021-12-01,1151,,3
2021-12-01,1151,,8
2021-12-01,1151,,9
2021-12-01,1151,,1
2021-12-01,1151,,9
2021-12-01,1152,,2
2021-12-01,1152,,2
2021-12-01,1152,,1
2021-12-01,1152,,2
2021-12-01,1152,,3
2021-12-01,1152,,13
2021-12-01,1152,,9
2021-12-01,1152,,16
2021-12-01,1152,,6
2021-12-01,1152,,1
2021-12-01,1152,,2
2021-12-01,1152,,1
2021-12-01,1152,,1
2021-12-01,1152,,1
2021-12-01,1152,,11
2021-12-01,1152,,6
2021-12-01,1152,,8
2021-12-01,1152,,2
2021-12-01,1152,,5
2021-12-01,1152,,8
2021-12-01,1152,,10
2021-12-01,1152,,9
2021-12-01,1152,,7
2021-12-01,1152,,2
2021-12-01,1152,,1
2021-12-01,1152,,6
2021-12-01,1153,,1
2021-12-01,1153,,3
2021-12-01,1153,,1
2021-12-01,1153,,1
2021-12-01,1153,,3
2021-12-01,1153,,1
2021-12-01,1153,,3
2021-12-01,1153,,2
2021-12-01,1153,,1
2021-12-01,1153,,3
2021-12-01,1153,,1
2021-12-01,1153,,1
2021-12-01,1153,,2
2021-12-01,1153,,22
2021-12-01,1153,,9
2021-12-01,1153,,6
2021-12-01,1153,,2
2021-12-01,1153,,2
2021-12-01,1153,,4
2021-12-01,1153,,3
2021-12-01,1153,,1
2021-12-01,1153,,2
2021-12-01,1153,,7
2021-12-01,1153,,7
2021-12-01,1153,,3
2021-12-01,1153,,6
2021-12-01,1153,,1
2021-12-01,1153,,1
2021-12-01,1153,,3
2021-12-01,1153,,17
2021-12-01,1153,,8
2021-12-01,1153,,4
2021-12-01,1153,,4
2021-12-01,1153,,2
2021-12-01,1153,,11
2021-12-01,1155,,1
2021-12-01,1155,,1
2021-12-01,1155,,1
2021-12-01,1155,,3
2021-12-01,1155,,3
2021-12-01,1155,,1
2021-12-01,1155,,3
2021-12-01,1155,,1
2021-12-01,1155,,1
2021-12-01,1155,,2
2021-12-01,1155,,2
2021-12-01,1155,,1
2021-12-01,1155,,3
2021-12-01,1155,,1
2021-12-01,1155,,2
2021-12-01,1155,,5
2021-12-01,1155,,1
2021-12-01,1157,,1
2021-12-01,1157,,2
2021-12-01,1157,,1
2021-12-01,1157,,1
2021-12-01,1157,,4
2021-12-01,1157,,1
2021-12-01,1157,,9
2021-12-01,1157,,11
2021-12-01,1157,,3
2021-12-01,1157,,2
2021-12-01,1157,,1
2021-12-01,1157,,1
2021-12-01,1157,,1
2021-12-01,1157,,1
2021-12-01,1157,,1
2021-12-01,1157,,4
2021-12-01,1157,,2
2021-12-01,1157,,1
2021-12-01,1157,,2
2021-12-01,1157,,1
2021-12-01,1157,,5
2021-12-01,1157,,8
2021-12-01,1157,,4
2021-12-01,1157,,1
2021-12-01,1157,,4
2021-12-01,1158,,2
2021-12-01,1158,,1
2021-12-01,1158,,1
2021-12-01,1158,,1
2021-12-01,1158,,1
2021-12-01,1158,,1
2021-12-01,1158,,1
2021-12-01,1158,,1
2021-12-01,1158,,1
2021-12-01,1158,,2
2021-12-01,1158,,21
2021-12-01,1158,,17
2021-12-01,1158,,3
2021-12-01,1158,,3
2021-12-01,1158,,1
2021-12-01,1158,,1
2021-12-01,1158,,2
2021-12-01,1158,,12
2021-12-01,1158,,6
2021-12-01,1158,,1
2021-12-01,1158,,2
2021-12-01,1158,,3
2021-12-01,1158,,3
2021-12-01,1158,,1
2021-12-01,1158,,10
2021-12-01,1158,,6
2021-12-01,1158,,7
2021-12-01,1158,,3
2021-12-01,1158,,1
2021-12-01,1158,,7
2021-12-01,1159,,4
2021-12-01,1159,,1
2021-12-01,1159,,4
2021-12-01,1159,,1
2021-12-01,1159,,1
2021-12-01,1159,,1
2021-12-01,1159,,1
2021-12-01,1159,,4
2021-12-01,1159,,5
2021-12-01,1159,,1
2021-12-01,1161,,1
2021-12-01,1161,,1
2021-12-01,1161,,1
2021-12-01,1161,,1
2021-12-01,1161,,1
2021-12-01,1161,,2
2021-12-01,1161,,2
2021-12-01,1161,,3
2021-12-01,1161,,1
2021-12-01,1162,,1
2021-12-01,1162,,1
2021-12-01,1162,,1
2021-12-01,1162,,3
2021-12-01,1162,,8
2021-12-01,1162,,6
2021-12-01,1162,,9
2021-12-01,1162,,1
2021-12-01,1162,,3
2021-12-01,1162,,1
2021-12-01,1162,,1
2021-12-01,1162,,6
2021-12-01,1162,,3
2021-12-01,1162,,5
2021-12-01,1162,,2
2021-12-01,1162,,3
2021-12-01,1162,,4
2021-12-01,1162,,2
2021-12-01,1162,,3
2021-12-01,1162,,3
2021-12-01,1162,,2
2021-12-01,1162,,10
2021-12-01,1162,,2
2021-12-01,1162,,3
2021-12-01,1163,,1
2021-12-01,1163,,1
2021-12-01,1163,,10
2021-12-01,1163,,2
2021-12-01,1163,,2
2021-12-01,1163,,1
2021-12-01,1163,,1
2021-12-01,1163,,2
2021-12-01,1163,,2
2021-12-01,1163,,1
2021-12-01,1163,,3
2021-12-01,1163,,5
2021-12-01,1163,,2
2021-12-01,1163,,1
2021-12-01,1163,,1
2021-12-01,1163,,2
2021-12-01,1163,,5
2021-12-01,1163,,5
2021-12-01,1163,,7
2021-12-01,1163,,1
2021-12-01,1163,,2
2021-12-01,1165,,1
2021-12-01,1165,,1
2021-12-01,1165,,2
2021-12-01,1165,,8
2021-12-01,1165,,1
2021-12-01,1165,,1
2021-12-01,1165,,2
2021-12-01,1165,,1
2021-12-01,1165,,1
2021-12-01,1165,,1
2021-12-01,1165,,5
2021-12-01,1165,,3
2021-12-01,1165,,1
2021-12-01,1165,,2
2021-12-01,1165,,1
2021-12-01,1166,,1
2021-12-01,1166,,1
2021-12-01,1166,,3
2021-12-01,1166,,1
2021-12-01,1166,,2
2021-12-01,1166,,2
2021-12-01,1166,,6
2021-12-01,1166,,6
2021-12-01,1166,,1
2021-12-01,1166,,2
2021-12-01,1166,,1
2021-12-01,1166,,2
2021-12-01,1166,,3
2021-12-01,1166,,1
2021-12-01,1166,,1
2021-12-01,1166,,4
2021-12-01,1166,,2
2021-12-01,1166,,7
2021-12-01,1166,,2
2021-12-01,1166,,2
2021-12-01,1166,,3
2021-12-01,1166,,14
2021-12-01,1166,,8
2021-12-01,1166,,3
2021-12-01,1166,,1
2021-12-01,1166,,3
2021-12-01,1166,,2
2021-12-01,1167,,1
2021-12-01,1167,,1
2021-12-01,1167,,1
2021-12-01,1167,,1
2021-12-01,1167,,1
2021-12-01,1167,,4
2021-12-01,1167,,10
2021-12-01,1167,,2
2021-12-01,1167,,6
2021-12-01,1167,,1
2021-12-01,1167,,1
2021-12-01,1167,,1
2021-12-01,1167,,8
2021-12-01,1167,,3
2021-12-01,1167,,6
2021-12-01,1167,,3
2021-12-01,1167,,6
2021-12-01,1167,,1
2021-12-01,1167,,4
2021-12-01,1167,,4
2021-12-01,1167,,5
2021-12-01,1167,,6
2021-12-01,1167,,2
2021-12-01,1167,,1
2021-12-01,1167,,4
2021-12-01,1168,,1
2021-12-01,1168,,1
2021-12-01,1168,,1
2021-12-01,1168,,1
2021-12-01,1168,,1
2021-12-01,1168,,1
2021-12-01,1168,,4
2021-12-01,1168,,2
2021-12-01,1168,,4
2021-12-01,1168,,2
2021-12-01,1168,,1
2021-12-01,1168,,1
2021-12-01,1168,,1
2021-12-01,1168,,2
2021-12-01,1168,,1
2021-12-01,1168,,1
2021-12-01,1168,,1
2021-12-01,1168,,3
2021-12-01,1168,,4
2021-12-01,1168,,7
2021-12-01,1169,,1
2021-12-01,1169,,1
2021-12-01,1169,,1
2021-12-01,1169,,2
2021-12-01,1169,,1
2021-12-01,1169,,4
2021-12-01,1169,,1
2021-12-01,1169,,1
2021-12-01,1169,,1
2021-12-01,1169,,1
2021-12-01,1169,,3
2021-12-01,1169,,1
2021-12-01,1169,,1
2021-12-01,1169,,6
2021-12-01,1169,,1
2021-12-01,1169,,1
2021-12-01,1169,,5
2021-12-01,1169,,4
2021-12-01,1169,,3
2021-12-01,1169,,1
2021-12-01,1170,,1
2021-12-01,1170,,1
2021-12-01,1170,,2
2021-12-01,1170,,6
2021-12-01,1170,,4
2021-12-01,1170,,1
2021-12-01,1170,,1
2021-12-01,1170,,4
2021-12-01,1170,,2
2021-12-01,1170,,2
2021-12-01,1170,,1
2021-12-01,1170,,2
2021-12-01,1170,,2
2021-12-01,1170,,1
2021-12-01,1170,,1
2021-12-01,1171,,1
2021-12-01,1171,,1
2021-12-01,1171,,1
2021-12-01,1171,,1
2021-12-01,1171,,5
2021-12-01,1171,,1
2021-12-01,1171,,1
2021-12-01,1171,,2
2021-12-01,1171,,1
2021-12-01,1171,,2
2021-12-01,1171,,1
2021-12-01,1171,,3
2021-12-01,1171,,1
2021-12-01,1171,,5
2021-12-01,1171,,1
2021-12-01,1172,,2
2021-12-01,1172,,1
2021-12-01,1172,,1
2021-12-01,1172,,1
2021-12-01,1172,,8
2021-12-01,1172,,3
2021-12-01,1172,,2
2021-12-01,1172,,2
2021-12-01,1172,,2
2021-12-01,1172,,1
2021-12-01,1172,,1
2021-12-01,1172,,5
2021-12-01,1172,,1
2021-12-01,1172,,1
2021-12-01,1172,,1
2021-12-01,1172,,6
2021-12-01,1172,,3
2021-12-01,1172,,1
2021-12-01,1172,,2
2021-12-01,1173,,1
2021-12-01,1173,,3
2021-12-01,1173,,2
2021-12-01,1173,,7
2021-12-01,1173,,6
2021-12-01,1173,,1
2021-12-01,1173,,1
2021-12-01,1173,,4
2021-12-01,1173,,3
2021-12-01,1173,,1
2021-12-01,1173,,4
2021-12-01,1173,,7
2021-12-01,1173,,5
2021-12-01,1173,,1
2021-12-01,1173,,1
2021-12-01,1173,,2
2021-12-01,1174,,1
2021-12-01,1174,,1
2021-12-01,1174,,1
2021-12-01,1174,,7
2021-12-01,1174,,1
2021-12-01,1174,,3
2021-12-01,1174,,2
2021-12-01,1174,,2
2021-12-01,1174,,1
2021-12-01,1174,,5
2021-12-01,1174,,2
2021-12-01,1174,,3
2021-12-01,1174,,3
2021-12-01,1174,,2
2021-12-01,1174,,1
2021-12-01,1175,,1
2021-12-01,1175,,1
2021-12-01,1175,,1
2021-12-01,1175,,2
2021-12-01,1175,,1
2021-12-01,1175,,6
2021-12-01,1175,,5
2021-12-01,1175,,1
2021-12-01,1175,,1
2021-12-01,1175,,1
2021-12-01,1175,,1
2021-12-01,1175,,1
2021-12-01,1175,,1
2021-12-01,1175,,2
2021-12-01,1175,,1
2021-12-01,1175,,1
2021-12-01,1175,,8
2021-12-01,1175,,6
2021-12-01,1175,,1
2021-12-01,1177,,2
2021-12-01,1177,,3
2021-12-01,1177,,6
2021-12-01,1177,,1
2021-12-01,1177,,3
2021-12-01,1177,,1
2021-12-01,1177,,1
2021-12-01,1177,,5
2021-12-01,1177,,2
2021-12-01,1177,,3
2021-12-01,1177,,1
2021-12-01,1177,,3
2021-12-01,1177,,4
2021-12-01,1177,,2
2021-12-01,1177,,1
2021-12-01,1177,,1
2021-12-01,1178,,2
2021-12-01,1178,,1
2021-12-01,1178,,1
2021-12-01,1178,,1
2021-12-01,1178,,1
2021-12-01,1178,,1
2021-12-01,1178,,1
2021-12-01,1180,,1
2021-12-01,1180,,1
2021-12-01,1180,,1
2021-12-01,1180,,2
2021-12-01,1180,,1
2021-12-01,1180,,2
2021-12-01,1180,,11
2021-12-01,1180,,3
2021-12-01,1180,,3
2021-12-01,1180,,1
2021-12-01,1180,,1
